1149,Sea Buckthorn
1149,Yellow Spine
1150,Russian Olive
1150,Silver Berry
1151,Silver Berry
1152,Iwuken
1152,Oriental Silver Berry
1153,Thorny Silver Berry
1154,Russian Olive
1177,Persimmon
1194,Malabar Catmint
1200,Envira Preta
1201,Cipo-Ira
1202,Himalayan Juniper
1202,Indian Juniper
1203,White Lippia
1204,Kapok
1204,Silk-Cotton Tree
1205,Castarica
1205,Emerald Cacao
1206,Nicaraguan Cacao
1206,Pataste
1207,Carambola
1207,Star Fruit
1208,Buffalo Gourd
1209,Leren
1209,Lleren
1210,Chufle
1211,Andiroba
1212,Bael de India
1212,Bael fruit
1213,Llama
1214,Bilimbi
1214,Limon chino
1215,Peach palm
1215,Pejibaye
1216,Breadnut
1216,Tamamuri
1217,Nance
1218,Babaco
1218,Mountain papaya
1219,Matasano
1219,White sapote
1220,Cocoa plum
1220,Icaco
1221,Caimito
1221,Star Apple
1222,Calamansi
1222,Calamondin
1223,Black Sapote
1223,Sapote Negro
1224,Durian
1225,Brazil Cherry
1225,Grumichama
1226,Pitanga
1226,Surinam Cherry
1227,Brazillian Guava
1227,Guava Brazilera
1228,Mangosteen
1228,Mangostin
1229,Guatemala Cereus
1229,Nopalito De Guatemala
1230,Night-Blooming Cereus
1230,Nopalito De Noche
1230,Strawberry Pear
1231,Guaba
1231,Icecream Bean
1232,Ice Cream Bean
1232,Pacay
1233,Sansapote
1234,Elephant Apple
1234,Manzana De Elefante
1234,Wood-Apple
1235,Mamey
1236,Sapodilla
1237,Aguaje
1237,Buruti
1237,Morichi palm
1238,Genip
1238,Honey berry
1238,Mamoncillo
1238,Pitomba
1239,Cereso
1239,Jamaica cherry
1239,Yumansa
1240,Jaboticaba
1241,"Camu-camu (Eng.,Peru,Scn.,Sp.)"
1241,Rumberry (Eng.)
1242,Black rumberry
1242,Camu-camu arbol
1242,Camu-camu negro
1243,Maracuya
1243,Passionfruit
1244,Granadilla Cimarrona
1244,Stinking Granadilla
1245,Granadilla
1245,Sweet Granadilla
1246,Banana Passionfruit
1246,Granadilla De Guineo
1247,Barbados Gooseberry
1247,Grosela Americana
1248,Palta De Monte
1248,Wild Avocado
1248,Wild Pear
1249,Bolsa Mullaca
1249,Winter Cherry
1250,Bakuri
1250,Pacouri
1251,Tree Grape
1251,Uvilla
1252,Abiu
1252,Caimito
1253,Canistel
1254,Green Sapote
1254,Sapote Verde
1255,Cereza
1255,Sweet Cherry
1256,Capulin
1256,Wild Cherry
1257,Chupa-Chupa
1257,Sapote
1258,Biriba
1258,Lancewood
1259,Cassabanana
1260,Naranjillo
1261,Cocona
1262,Aceituna Dulce
1262,Jambolan
1262,Java Plum
1263,Pomarrosa
1263,Rose Apple
1264,Malay Apple
1264,Mammey Pomorrosa
1264,Ohia
1265,Macambo
1267,African Oil Palm
1268,American Oil Palm
1269,Gru-Gru Nut
1269,Mbocaya
1270,Hog Peanut
1271,Venus' Fly Trap
1272,Laciniate Cow-parsnip
1273,Teatree
1274,Paperbark Tea_tree
1275,Bracteate Tea-Tree
1276,Broad-Leaf Tea-Tree
1276,Niaouli
1277,Gorse
1278,Ash
1279,Jack na bush
1280,Anamu
1280,Guinea Hen Leaf
1281,Pepper elder
1281,Yerba de la plata
1282,Simpson's elderberry
1283,Benghal dayflower
1284,Common dayflower
1285,Cretan culantro
1286,Triplinerved eupatorium
1287,Agbo
1287,Shrubby Basil
1289,Mexican ageratum
1290,Aglaonema aroid
1291,Spiny pigweed
1292,Bastard wormwood
1293,Cumana ragweed
1294,Madeira vine
1295,Feathery coconut
1295,Queen palm
1296,Monkey puzzle
1297,Indian bean
1298,Spanish oak
1299,Guanique
1300,Timaque
1301,Wild grape
1302,Mabi
1302,West indian colubrina
1303,Texas colubrina
1304,Glass tree
1304,Tibi
1306,European dodder
1307,Amarbel
1308,Water chestnut
1309,Viscid pussytoes
1310,Campechy
1310,Logwood
1311,Chinese hibiscus
1311,Shoe-flower
1312,Barbados lily
1313,Mala madre
1314,Mexican bay
1315,Ascending ludwigia
1316,Fireweed ludwigia
1317,Perennial ludwigia
1318,Four-o-clock
1319,Guinea grass
1320,Congress grass
1322,Hina plant
1323,Cadillo
1324,Perejil
1325,Pito sico
1325,Santa maria
1326,Cow's tongue
1327,Cordoban
1329,Yerba de san martin
1330,Alexandran senna
1331,Juan la blanca
1333,Indian tulip tree
1334,Yellow oleander
1335,Peruvian Yellow Oleander
1336,Jojoban
1337,Coatbuttons
1337,Mexican daisy
1338,Purple fleabane
1341,Turkish Calamint
1344,Nepalese cinnamon
1344,Sugandha kokila
1345,Veiny cinnamon
1347,Indonesian cinnamon
1348,Fuzzy cinnamon
1349,Porrect cinnamon
1350,Hairy cinnamon
1352,Kabusu
1353,Kabosu
1354,Sudachi
1356,Copalchi
1358,Cipo caboclo
1358,Watervine
1359,Bejuco de agua
1359,Cipo caboclo
1359,Liane chasseur (=chaser vine)
1360,Dragonhead
1361,Bantaluki
1361,Bantulsi
1370,Brasses' Eucalyptus
1371,Bridges' Eucalyptus
1376,Gum
1380,New England 'peppermint'
1389,Pau pereira
1394,Rocket candytuft
1395,Garden balsam
1396,Otaheite chestnut
1396,Tahiti chestnut
1397,Azar quiro
1397,Sacha rifari
1398,Bataua
1398,Mil pesos
1398,Seje
1400,Oiticica
1404,Ostrich fern
1405,White champac
1406,Champac
1407,Dagcayi
1407,Haydarotu
1407,Topukcayi
1408,Fringed-heath myrtle
1409,Aninga
1409,Castana de agua
1410,Curry Leaf Tree
1412,Flowering Quince
1413,Chasing jola
1413,Jungli dulchini
1414,Te de Sierra Nevada
1431,Teak
1432,Lilac
1433,Barrehorno
1433,John Charles
1434,Amboini Coleus
1434,Country Borage
1434,Cuban Oregano
1434,French Thyme
1434,Indian Borage
1434,Soup Mint
1434,Spanish Thyme
1435,Ben Nut
1435,Drumstick Tree
1435,Horseradish Tree
1436,Raichie
1436,Tea Bush
1437,Raichie
1438,Puncture-vine
1967,Longleaf Periwinkle
1968,Pinyon Pine
1969,Mexican Pinyon
1970,Khasi Pine
1971,Italian Stone Pine
1971,Pignolia
1972,Cat's Claw
1972,Garabato Amarillo
1972,Una de Gato
1974,Ninde
1975,Giant Hyssop
1979,Nilkanthi
1980,Bugle
1982,Ivy Bugle
1983,Hyssop
1984,Bugle
1985,Panjiri-ka Pat
1986,Kalabhangra
1987,Calamint
1988,Spanish Heal-All
1990,Coleus
1991,Spanish Oregano
1995,Hsiang Ju
1996,Furan Chemotype
1998,'Dwarf' Bush Mint
2001,Hairy Mint Shrub
2002,Bush Mint
2003,Downy Hemp Nettle
2005,Lavender
2006,Hybrid Lavender
2008,Apple Mint
2009,Mint
2010,Kaya Yarpuzu
2016,Muna
2016,Tipo
2017,Small-Flowered Moldavica
2018,Thyme-Flowered Moldavica
2019,Hoary Basil
2020,African Blue Basil
2020,Kenyan Perennial Basil
2021,Holy Basil
2021,Tulsi
2022,Basil
2023,Kenyan Tree Basil
2024,Anise-Scented Basil
2025,Small-Flowered Oregano
2027,Lal Agada
2028,Hairy Rosemary
2029,Lavender Rosemary
2030,Mendizabali's Rosemary
2031,Canary Island Sage
2032,'Honduran' Sage
2033,'Cordoba' Sage
2034,Sage
2035,Sage
2036,Turkish Savory
2037,Cuneate Turkish Savory
2038,French Savory
2039,Scented Pampa Savory
2040,Small-Leaf Pampa Savory
2041,Yugoslav Savory
2042,Goat Oregano
2044,Skullcap
2046,Kedi Kuyrugu Cayi
2049,El Molinillo Sideritis
2050,Balkan Sideritis
2053,Woundwort
2055,Woundwort
2057,Field Germander
2058,'Cyprus' Germander
2059,Hoary Divaricate Germander
2060,Iberian Germander
2061,Stavros Kotschy's Germander
2062,Small 'Cyprus' Germander
2063,Mountain Germander
2066,Water Germander
2067,Germander
2068,Moroccan Thyme
2069,'Anatolian' Thyme
2070,Thyme
2071,'Moroccan' Thyme
2072,Moroccan Savory Thyme
2073,Blue Curls
2074,Hsiang Ju
2075,Tasnanesi
2076,Tea Hyssop
2076,Zopha
2076,Zuta
2077,Lemon Mint
2078,Catmint
2079,Bayircayi
2079,Guveyoto
2080,Za'Atar
2081,Slender Turkish Oregano
2082,Greek Oregano
2083,Istanbul Kekigi
2083,Turkish Oregano
2084,Green Turkish Oregano
2085,Common Turkish Oregano
2085,Wild Oregano
2087,Rosemary
2088,Iberian Savory
2088,Savory
2089,'Croatian Alpine' Germander
2092,Iberian Golden Germander
2094,Germander
2094,Wood Germander
2095,Kekik
2095,Tas Kekik
2096,'Portuguese' Thyme
2097,Spanish Thyme
2098,Madeiran 'Hyssop'
2099,Funk's thyme
2099,Lemon Thyme
2100,Funk's Thyme
2120,Vietnamese Cajuput Oil
2121,Tea-Tree
2122,Blue Vervain
2123,Brindleberry
2124,Cat's Claw
2125,Echinacea
2126,Echinacea
2127,Echinacea
2128,False Unicorn
2131,Early Goldenrod
2132,Gugul
2133,Gymnema
2135,Citrosa
2136,Eucalyptus
2140,Eucalyptus
2144,Gum
2145,Gum
2149,Gum
2150,Gum
2151,Gum
2156,Lime
2158,Pau d'arco
2159,Pepperbark
2159,Southern Prickly Ash
2160,Bitter Almond
2160,Red Stinkwood
2161,Reishi
2162,Sarsaparilla
2163,Shiitake
2164,Partridge-berry
2164,Squawvine
2165,Suma
2166,Swallowwort
2167,Wild Yam
2168,Yew
2170,Yew
2171,Sumatran Yew
2172,Himalayan Yew
2173,Yunnan Yew
2175,Tepary Bean
2176,Yellowroot
5009,Merrill flowers
174,Cauliflower
1352,Bitter Orange
1352,Neroli
1352,Petitgrain
1918,Cowage
1918,Velvetbean
645,Plantain
650,Tolu Balsam
2092,Golden Germander
1060,Pea Bean
2082,Wild Oregano
2082,Common Turkish Oregano
40,Sticklewort
379,Wheatgrass
379,Twitchgrass
58,Aloe
104,Burdock
233,Bachelor's Button
2128,Devil's Bit
2128,Starwort
2177,Guggul
2132,Guggul
2178,Forskohl's Coleus
2125,Narrow Leaf Echinacea
2125,Narrow Leaf Purple-Coneflower
2126,Pale-Flower Echinacea
2126,Pale Purple-Coneflower
2127,Eastern Purple-Coneflower
2127,Purple-Coneflower
382,Chinese Ephedra
2179,Pampa Anise
2180,Awarra Palm
2180,Tucum Palm
2180,Tucuma Palm
2179,Irish Lace
426,Kelp
2180,Tucuma
2181,Butterseed
2181,Shea Nut
2181,Shea-Butter-Tree
2181,Sheatree
2181,Shea
931,Lady's Thistle
2187,Aloe
140,Huang Qi
618,Hortela da Folha Miuda
2183,Corsican Mint
2183,Mentha di Requien
2184,Ragweed
2184,Annual Bur-Sage
2184,Sandbur
2185,Margarita de Mar
2186,Magdalena Ragweed
2188,Knobweed
2190,Mesquite
2190,Honey Mesquite
2191,Woods' Rose
2194,Arjun
2194,Arjuna
1002,Tropical Almond
1002,Malabar Almond
1003,Black Myrobalan
2119,Beleric Myrobalan
2119,Bahera
2119,Myrobalan Belleric
2195,Idigbo
2195,Emire
2195,Blackbark
2195,Black Afara
2195,Brimstonewood
2195,Satinwood
2195,Shinglewood
2200,Feverfew
2200,American Feverfew
2202,Spirulina
2200,Wild Quinine
909,Wu Wei Zu
2203,European Butterbur
2204,Wild Strawberry
2204,European Strawberry
1280,Mucura
2205,Velvet Leaf
2205,Butterprint
2205,Indian-Mallow
2205,Abutilon-Hemp
2206,Sweet Grass
2206,Vanilla-Scented Grass
2207,Broomsedge
2208,Head Lettuce
2208,Iceberg Lettuce
719,Garden Bean
719,String Bean
2209,Canola
2209,Rape
2210,Hawthorn
2210,English Hawthorn
2211,Hawthorn
2212,Hawthorn
2213,Snowdrop
2214,Guar
2214,Cluster-Bean
2214,Siam-Bean
260,Succory
2161,Ling Zhi
2215,Cinnamon
2133,Miracle Fruit
477,Barleygrass
487,Hydrangea
491,St. John's-wort
491,Goatweed
1054,Habas
168,Frankincense
517,Cade
517,Brown Juniper
517,Prickly Juniper
559,White Waxtree
566,Lobelia
604,White Horehound
648,Southern Bayberry
648,Candle-Berry
691,Ginseng
691,Korean Ginseng
694,Ginseng
2200,Missouri Snakeroot
2200,Prairie-Dock
2165,Pfaffia
742,Sweet Cumin
753,Cubeb Pepper
762,Psyllium
762,Indian Plantago
775,He Shou Wu
804,Kudsu
2216,Buckthorn
2216,European Buckthorn
2217,Cascara Sagrada
2217,Cascara Buckthorn
844,Cascara Buckthorn
865,Dogbrier
865,Dog Rose
878,Raspberry
881,Sour Dock
883,Box-Holly
909,Wu Wei Zi
909,Magnolia Vine
909,Five-Flavor-Fruit
915,Baikal Skullcap
919,Scullcap
1330,True Senna
1330,Indian Senna
927,Scrub-Palmetto
2162,Jamaica Sarsaparilla
2162,Honduran Sarsaparilla
2162,Brown Sarsaparilla
2201,Sarsaparilla
965,Bishop's-Wort
965,Purple Betony
968,Common Chickweed
974,Queen's-Root
974,Yawroot
2158,Taheebo
2220,Feverfew
2119,Myrobalan
2119,Belleric
1003,Chebulic Myrobalan
1016,Thyme
1022,Purple Clover
1023,Greek Clover
1023,Greek Hay
1032,Red Elm
2222,Slippery Elm
2222,Red Elm
2124,Una de Gato
2124,Garabato Colorado
2124,Tambor Huasca
2124,Ungunagi
1039,Large Cranberry
1039,American Cranberry
1040,Dwarf Bilberry
1042,Common Valerian
1042,Garden-Heliotrope
1048,Velvetplant
1048,Flannelleaf
1048,Flannelplant
1048,Great Mullein
2122,Wild Hyssop
2122,American Blue Vervain
1052,Snowballbush
1062,Running-Myrtle
1068,European Grape
1068,Wine Grape
1073,Banana Yucca
1073,Blue Yucca
2159,Hercules'-Club
2159,West Indian Yellowwood
324,Muskmelon
324,Netted Melon
324,Persian Melon
324,Nutmeg Melon
466,Girasol
2224,Artichoke
2224,Cardoon
2224,Globe Artichoke
2225,Osage-Orange
2225,Hedge Apple
801,bijasal
1434,Mexican Mint
84,Angelica
84,Wild Parsnip
87,Dang Quai
87,Dang Qui
87,Dong Gui
87,Chinese Angelica
676,Prickly Pear
676,Nopal
676,Nopalito
697,Poppyseed Poppy
221,Australian Chestnut
400,Lemon-Scented Gum
400,Spotted Gum
400,Citron-Scented Gum
2144,Flooded Gum
2144,Rose Gum
401,Eucalypt
401,Tasmanian Bluegum
2227,Solomon's Seal
543,Sweet Bay
543,Grecian Laurel
543,Bay Laurel
543,Laurel
664,Roman Coriander
664,Fennel-Flower
664,Nutmeg-Flower
664,Black Caraway
269,Ceylon Cinnamon
2215,Ceylon Cinnamon
83,Garden Dill
2228,Jiaogulan
740,Jamaica-Pepper
740,Pimenta
740,Clover-Pepper
2229,Brahmi
2229,Water Hyssop
413,Asafoetida
413,Assa-foetida
667,Sweet Basil
207,Green Pepper
207,Cherry Pepper
207,Sweet Pepper
207,Cone Pepper
207,Paprika
678,Sweet Marjoram
2230,Yellow Ginger Lily
2231,Scented Geranium
2232,Ravensara
1051,Cuscus Grass
543,Bay
2233,Cilician Catmint
2085,Oregano
2085,Pot Marjoram
2085,Wild Marjoram
2085,European Oregano
755,Pepper
208,Hot Pepper
208,Spur Pepper
208,Red Chili
904,Savory
928,Benneseed
331,Indian Saffron
2234,False Strawberry
2234,Indian Strawberry
2234,Mock Strawberry
37,Honey Buchu
37,Mountain Buchu
2178,Indian Coleus
60,Siamese Ginger
61,Chinese Ginger
62,White Mallow
2235,Clubmoss
2236,Clubmoss
2237,Clubmoss
2238,clubmoss
2239,Clubmoss
2240,Clubmoss
2241,Clubmoss
2242,Clubmoss
2243,Clubmoss
2244,Clubmoss
2245,Clubmoss
2246,Shining Clubmoss
2247,Clubmoss
2248,Dame's Rocket
2248,Sweet Rocket
2248,Damask-Violet
2248,Dame's-Violet
157,Sugar Beet
157,Garden Beet
2157,Salaki
2157,Salai Guggal
2157,Kundur Luban
2157,Salai
2157,Indian Olibanum-Tree
2157,Indian Frankincense
2249,Sugarcane
2250,Sweet Quandong
2250,Quandong
2250,Quandong Nut
2251,Arrow Poison
170,Chinese Mustard
170,Bok-Choy
170,Celery Mustard
170,Chinese White Cabbage
170,Celery Cabbage
2252,Pak-Choi
2252,Chinese Mustard
2252,Bok-Choy
2252,Celery Mustard
2252,Chinese White Cabbage
2252,Celery Cabbage
2252,Chinese Cabbage
172,Swede
172,Swedish Turnip
176,Red Cabbage
176,White Cabbage
175,Brussel-Sprout
891,American Elderberry
891,Sweet Elder
178,Cow Cabbage
178,Tall Kale
178,Tree Kale
178,Spring-Heading Cabbage
179,Curly Kale
179,Kitchen Kale
179,Scotch Kale
183,Seven-Top Turnip
183,Rapini
892,European Elder
892,European Elderberry
892,Elder
892,Black Elder
316,English Hawthorn
316,Whitethorn
316,Woodland Hawthorn
2253,Hawthorn
2254,Rooibos
2254,Kaffree Tea
2254,Red Bush Tea
2255,Broccoli
2255,Heading Broccoli
2255,Sprouting Broccoli
2255,Cape Broccoli
2255,Purple Cauliflower
2255,Asparagus Broccoli
2255,Winter Broccoli
2255,Calabrese
2256,Sheng ma
2256,Xing an sheng ma
2257,Bugbane
2257,Sheng ma
2257,Foetid Bugbane
2258,Sheng ma
2258,Bugbane
2258,Foetid Bugbane
2259,San mian dao
263,Black Snakeroot
2260,Black Cohosh
2260,Black Snakeroot
2261,Ye sheng ma
2262,Ye sheng ma
992,Kilytree
1416,Manuka
1416,Broom Teatree
2123,Malabar Tamarind
2123,Garcinia
2263,Deccan-Hemp
2263,Indian-Hemp
2263,Kenaf
2263,Mesta
2263,Bastard-Jute
2263,Bimli-Jute
2263,Java-Jute
2264,Kokum
2264,Kokam
2264,Goa-Butter
2265,Asam Gelugor
2265,Gelugur
2266,Goat's Rue
2266,Galega
2267,Congona
2268,Marginal Wood Fern
2268,Marginal Fern
2269,Ebony Spleenwort
783,Verdolaga
799,Prairie Apple
799,Prairie Potato
799,Indian Turnip
799,Breadroot
799,Prairie Turnip
922,Queen-of-the-Night
1230,Belle-of-the-Night
1230,Queen-of-the-Night
2270,Night-Blooming Cereus
204,Marihuana
204,Indian Hemp
2271,Wineberry
2271,Wine Raspberry
2271,Japanese Wineberry
2272,Salmonberry
2273,Salmonberry
2273,Thimbleberry
2274,Cornelian Cherry
2274,Sorbet
720,Amur Cork Tree
720,Huang Bai
2275,Hierba Mansa
2275,Yerba Mansa
204,Hemp
973,Stevia
2276,Devil's Walking Stick
2276,Hercules' Club
2276,Prickly Ash
2276,American Angelica Tree
2277,Quilquinya
2278,Pitcher-Plant
68,Elephant Yam
68,Snake Palm
2295,lords-and-Ladies
2295,Adam-and-Eve
2295,Cuckoopint
261,Spotted Water Hemlock
299,Hemlock
299,Spotted Hemlock
299,Fool's Parsley
299,Carrot Fern
299,Spotted Parsley
388,California Yerba Santa
388,Hierba Santa
388,Mountain Balm
388,Bear's Weed
388,Consumptive's Weed
388,Tarweed
388,Gum Bush
388,Holy Herb
775,Chinese Knotweed
479,Dokudami
479,Yu Xing Cao
1022,Peavine Clover
1022,Cowgrass
2298,Ivy Gourd
2298,Kundree
2298,Tindora
2298,Tindori
2298,Pepasan
2298,Little Gourd
2298,Kanduri
2300,Ho-no-ki
2300,Japanese Whitebark Magnolia
592,Magnolia-Bark
2301,Chinabark
2301,Ledgerbark
2301,Quinine
2301,Yellow Cinchona
2301,Yellowbark
2302,Lojabark
2302,Quinine
2303,Quinine
2303,Red Cinchona
2303,Red Peruvian-Bark
2303,Redbark
2304,Quinine
2305,American Filbert
2305,American Hazel
314,European Filbert
314,European Hazel
314,Hazel
314,Cobnut
1060,Asparagus Bean
1060,Yardlong Bean
2306,Cowpea
2306,Black-eyed Pea
2306,Crowder Pea
2306,Southern Pea
2310,Chinese Rice Flower
2313,Japanese Aucuba
2313,Japanese Laurel
2313,Spotted Laurel
2178,False Boldo
786,Heal-All
2319,Creeping Barberry
2319,Oregon Barberry
2319,Oregon Grape-Holly
2319,Oregon Grape
2320,Creeping Barberry
2320,Oregon Barberry
2320,Oregon Grape-Holly
2320,Oregon Grape
2321,Blue Barberry
2321,Holly Barberry
2321,Holly Mahonia
2321,Mountain Grape
2321,Oregon Grape
156,Brazilnut-Tree
156,Creamnut
156,Paranut
719,Dwarf Bean
719,Field Bean
719,Flageolet Bean
719,French Bean
719,Kidney Bean
719,Navy Bean
719,Pop Bean
719,Popping Bean
719,Snap Bean
719,Wax Bean
719,Haricot Vert
719,Haricot
2327,Shrubby Sophora
2327,Ku Shen
2328,Formosa Koa
989,Aztec Marigold
2329,Marigold
2330,Sweet-Mace
2330,Sweet-Scent Marigold
2330,Sweet-Scent Mexican Marigold
2330,Anise Marigold
990,Aztec Marigold
990,Dwarf Marigold
990,Mexican Marigold
990,Muster John Henry
990,Stinking-Roger
2331,Marigold
476,Zhi Xie Mu
476,Conessi
476,Kurchi
2332,Garden Myrrh
2332,Myrrh
2332,Sweet Chervil
2332,Sweet Cicely
2332,Cicely
641,Noni
2333,Japanese Cryptotaenia
2333,Japanese Honewort
2333,Mitsuba
2333,Ya Er Qin
2333,Stone Parsley
2206,Vanilla Grass
2206,Seneca Grass
2206,Manna Grass
2206,Holy Grass
2334,Carolina Vanilla
2334,Deer's Tongue
2334,Hound's Tongue
2334,Vanilla Plant
593,Blue Barberry
593,Holly Barberry
593,Holly Mahonia
593,Mountain Grape
2340,Japanese Ashberry
2340,Hiiragi-Nanten
2341,Oregon Barberry
2341,Oregon Grape-Holly
2341,Oregon Grape
2341,Water Holly
2345,Lemon Bush
2345,Umsuzwane (Zulu)
2352,California Chia
2352,Chia
2357,White Sage
149,Yage
149,Soul Vine
149,Spirit Vine
523,Curia
772,Giant Knotweed
772,Mexican Bamboo
772,Hu-Zhang
547,Jamaica-Mignonette
547,Mignonette Tree
2359,African Caper
524,Galanga
528,Calico Bush
528,Spoonwood
2360,Cow Parsnip
2360,Hogweed
2360,Meadow Parsnip
276,Bitter Orange
3,Musk Okra
3,Tropical Jewel Hibiscus
3,Muskmallow
7,Coral Beadplant
7,Indian Licorice
7,Licorice Vine
7,Love Bean
7,Lucky Bean
7,Minnie-Minnies
7,Prayer Beads
7,Precatory Bean
7,Red Beadvine
7,Rosary Pea
7,Weatherplant
7,Weathervine
7,Jequirity Bean
2166,Indian Ipecac
2361,East Indian Walnut
2361,Siris Tree
2361,Frywood
2361,Koko
2361,Lebbek
2361,Lebbek Tree
2361,Women's-Tongue Tree
10,Sweet Acacia
10,Opopanax
10,Popinac
14,Gum Arabic Tree
14,Kher
14,Senegal Gum
14,Sudan Gum Arabic
16,Copperleaf
16,Indian Nettle
16,Three-Seeded-Mercury
18,Milfoil
24,Aconite
24,Bear's-Foot
24,Blue Rocket
24,Friar's Cap
24,Garden Monkshood
24,Garden Wolfsbane
24,Helmet Flower
24,Queen's Fettle
24,Soldier's Cap
24,Turk's Cap
25,Calamus
25,Flagroot
25,Myrtle Flag
25,Sweet Calamus
25,Sweetroot
26,Doll's-Eyes
26,White Baneberry
26,White Cohosh
26,Baneberry
39,Sisal
39,Hemp Plant
39,Sisal Agave
39,Sisal Hemp
41,Cockle
41,Corn-Campion
41,Corn-Pink
43,Bugleweed
43,Blue Bugle
43,Bugleherb
43,Common Bugle
47,Agueroot
47,Crow Corn
47,Mealy Star Grass
47,Mealy Starwort
49,Candleberry
49,Candlenut Tree
49,Indian Walnut
49,Lumbangtree
49,Varnishtree
308,Chinese Parsley
308,Cilantro
741,West Indian Bay
740,Pimento
755,White Pepper
205,Caperbush
986,Clovetree
53,Shallot
60,Languas
2362,Round Cardamom
2362,Chester Cardamom
2362,Siam Cardamom
2362,Java Cardamom
159,Annato
159,Lipsticktree
244,Locust Bean
2363,Crepe Ginger
2363,Wild Ginger
2363,Cane Reed
992,Indian Tamarind
369,Dutch Tonka Bean
166,Beebread
166,Beeplant
166,Talewort
2364,Common Reed
2364,Ditch Reed
2364,Giant Reed
2364,Reed Grass
332,Temu Lawak
337,Lemongrass
438,Gentian
450,Licorice-Root
612,Bee Balm
1435,Benzolive Tree
1435,Moringa
1435,West Indian Ben
1044,Bourbon Vanilla
621,Bog Myrtle
621,Marsh Clover
621,Marsh Trefoil
621,Water Trefoil
159,Lipstick Pod
159,Bija
159,Annoto
159,Arnato
2365,Sangre de Drago
2365,Sangre de Grado
2365,Sangre de Dragon
2365,Dragons Blood
2366,Benjamin Bush
2366,Spicebush
2366,Wild Allspice
2366,Fieberstrauch (Ger.)
298,African Myrrh
298,Herabol Myrrh
298,Somali Myrrh
298,"Myrrhe (Fr., Ger.)"
298,Mirra (Sp. It.)
2367,Alligator Pepper
2367,Grains-of-Paradise
2367,Guinea Grains
2367,Melegueta Pepper
2367,Malagettapfeffer (Ger.)
2367,Malagueta (Sp.)
2368,Spiny Restharrow
2368,Restharrow
2368,Hauhechel (Ger.)
2369,Japanese Horseradish
2369,Wasabi
474,Indian Sorrel
474,Jamaica Sorrel
474,Kharkadi
474,Red Sorrel
474,Sorrel
474,Malventee (Ger.)
474,Rosella (Ger.)
474,Acedera de Guinea (Sp.)
474,Rosa de Jamaica (Sp.)
474,Sereni (Sp.)
1435,Jacinto (Sp.)
652,Myrte (Ger.)
652,Arrayan (Sp.)
652,Mirto (Sp.)
265,Cassia Bark
265,Cassia Lignea
265,Chinese Cassia
265,Chinese Cinnamon
265,China Junk Cassia
265,Saigon Cinnamon
265,Zimtcassie (Ger.)
265,Canela de la China (Sp.)
265,Canelero chino (Sp.)
265,Chinazimt (Ger.)
265,Chinesischer Zimtbaum (Ger.)
265,Kashia-Keihi (Jap.)
265,Canelle de Cochinchine (Fr.)
265,Cannelier Casse (Fr.)
265,Cannelier de Chine (Fr.)
649,Muskatnussbaum (Ger.)
649,nogal moscado (Sp.)
649,nuez moscada (Sp.)
1023,Bockshornklee (Ger.)
1023,Alholva (Sp.)
751,Hierba Santa
751,Hoja Santa
1410,Curry Leaf
1410,Indian Curry Tree
757,Chios Mastictree
757,Mastictree
757,Mastixbaum (Ger.)
757,Lentisco (Sp.)
928,Beni
928,Ajonjoli (Sp.)
928,Sesamo (Sp.)
497,Chinese Star Anise
497,Chinesischer Sternanis (Ger.)
497,Sternanis (Ger.)
497,anis de China (Sp.)
497,anis estrellado (Sp.)
433,Checkerberry
433,Creeping Wintergreen
433,Mountain Tea
433,Wintergrun (Ger.)
413,Devil's Dung
413,Stinkasant (Ger.)
413,Asafetida (Sp.)
390,Cilantro
390,False Coriander
390,Shadow-Beni
390,Stinkweed
390,Stinkdistel (Ger.)
330,Frost Flower
330,Frost Mint
330,Maryland Dittany
330,American Dittany
330,Stone Mint
330,Dittany
288,Coconut Palm
288,Copra
288,Nariyal
288,Kokospalme (Ger.)
288,Cocotero (Sp.)
211,Carum
211,Kummel (Ger.)
211,Comino (Sp.)
211,Comino de prado (Sp.)
2370,Ethiopian Pepper
2370,Guinea Pepper
2370,Negro Pepper
2370,Spice Tree
2370,Mohrenpfeffer (Ger.)
2370,Maniguete (Sp.)
2370,Pimienta de Guinea (Sp.)
667,Cuban Basil
168,Olibanum Tree
168,Weihrauchbaum (Ger.)
168,Weihrauchpflanze (Ger.)
168,arbol del incensio (Sp.)
168,Oliban (Sp.)
690,Moutan Peony
687,Common Garden Peony
687,White Peony
687,Bai Shao (Chinese)
2177,Indian Bdellium-Tree
2132,Indian Bdellium Tree
2371,Camellia
2371,Common Camellia
2371,Rose du Japon (Fr.)
2371,"Camelia (Fr., Port.)"
2371,Kamelie (Ger.)
2371,Tsubaki (Jap.)
2371,Camelia (Sp.)
2371,Japanese Tea
1068,Grapevine
1068,Vigne Vinifere (Fr.)
1068,Weinrebe (Ger.)
1068,Parra (Sp.)
1068,Vid (Sp.)
1335,Luckynut
1335,Yellow Oleander
1335,Oleandre Jaune (Fr.)
1335,Thevetie (Ger.)
1335,Loandro-Amarelo (Port.)
1335,Adelfa Amarilla (Sp.)
1335,Cabalonga (Sp.)
1335,Chirca (Sp.)
807,Grenadier (Fr.)
807,Granatapfelbaum (Ger.)
807,Granatapfelstrauch (Ger.)
